-0.998245950,-0.998251270,-0.943905780,-0.999991090,-0.996117760,-0.995798710,-0.996117760,-0.995798710,-0.993608610,-0.998181430,-0.998099180,-0.999990050,-0.999990270,-0.999990740,-0.996713950,-0.994719110,-0.999952740
-0.999134880,-0.999076540,-0.943905780,-0.999996300,-0.996567070,-0.996091280,-0.996567070,-0.996091280,-0.996396390,-0.998950360,-0.998868700,-0.999993220,-0.999994660,-0.999995910,-0.996787920,-0.996235760,-0.999959080
-0.999188340,-0.999211350,-0.943322860,-0.999996700,-0.998392400,-0.998070050,-0.998392400,-0.998070050,-0.998039120,-0.999389980,-0.999951590,-0.999998930,-0.999997910,-0.999997000,-0.998481180,-0.997735750,-0.999982250
-0.988640790,-0.988957950,-0.925976690,-0.999803740,-0.839895670,-0.835870560,-0.839895670,-0.835870560,-0.991548790,-0.988175950,-0.986489300,-0.999884070,-0.999891420,-0.999889940,-0.836253170,-0.883541810,-0.985680340
-0.996839040,-0.997093890,-0.941715800,-0.999981380,-0.987548460,-0.987988090,-0.987548460,-0.987988090,-0.999683540,-0.997469860,-0.998872320,-0.999985220,-0.999984180,-0.999982560,-0.986082880,-0.985241410,-0.999796250
-0.996941160,-0.997219980,-0.941715800,-0.999982250,-0.990931870,-0.991170620,-0.990931870,-0.991170620,-0.998584670,-0.997276280,-0.998196630,-0.999984840,-0.999986130,-0.999985020,-0.990111740,-0.987993440,-0.999866810
-0.997694920,-0.998014320,-0.942075980,-0.999986630,-0.992684170,-0.993581480,-0.992684170,-0.993581480,-0.996754770,-0.998140600,-0.999012720,-0.999994100,-0.999991600,-0.999989540,-0.992306190,-0.990486420,-0.999898900
-0.997490740,-0.997903050,-0.944870120,-0.999986570,-0.997413610,-0.998166250,-0.997413610,-0.998166250,-0.997476950,-0.997813660,-0.997898880,-0.999987500,-0.999987510,-0.999987380,-0.997314490,-0.995619600,-0.999970180
-0.997811390,-0.998205220,-0.945661630,-0.999987900,-0.998794940,-0.998410110,-0.998794940,-0.998410110,-0.998517090,-0.998095950,-0.999204930,-0.999992800,-0.999987170,-0.999989050,-0.997274640,-0.997103550,-0.999986860
-0.997904240,-0.998365170,-0.941472420,-0.999989320,-0.997989840,-0.997598060,-0.997989840,-0.997598060,-0.998577100,-0.998258270,-0.998528640,-0.999995410,-0.999988880,-0.999990380,-0.998192560,-0.997247650,-0.999977300
-0.997763220,-0.998290820,-0.941472420,-0.999988370,-0.997527750,-0.997532350,-0.997527750,-0.997532350,-0.993215940,-0.998443860,-0.999552020,-0.999991800,-0.999991220,-0.999989890,-0.997817150,-0.996403340,-0.999971370
-0.997862110,-0.998333450,-0.944566720,-0.999988320,-0.997284610,-0.996947280,-0.997284610,-0.996947280,-0.991551100,-0.997968050,-0.998509620,-0.999990400,-0.999991280,-0.999989510,-0.998191000,-0.996712930,-0.999968660
-0.998389290,-0.998868520,-0.943675190,-0.999991780,-0.996510650,-0.995920050,-0.996510650,-0.995920050,-0.993023430,-0.998900300,-0.998943240,-0.999992010,-0.999993330,-0.999993220,-0.997556300,-0.996352470,-0.999958310
-0.998533880,-0.998674330,-0.942558830,-0.999989710,-0.994949850,-0.995424350,-0.994949850,-0.995424350,-0.993935480,-0.998402550,-0.998586510,-0.999996450,-0.999993400,-0.999993350,-0.995371480,-0.994394970,-0.999935620
-0.998059690,-0.998059160,-0.942558830,-0.999989900,-0.994416250,-0.994873870,-0.994416250,-0.994873870,-0.993158640,-0.998344090,-0.999308530,-0.999994830,-0.999992690,-0.999990000,-0.995005180,-0.993337400,-0.999927490
-0.999254960,-0.999406540,-0.942889610,-0.999996400,-0.997761540,-0.997714100,-0.997761540,-0.997714100,-0.993685450,-0.999395240,-0.998716090,-0.999998010,-1.000000000,-0.999997780,-0.998640970,-0.998252220,-0.999974270
-0.904299670,-0.901100190,-0.931895780,-0.991473580,-0.187171650,-0.207301150,-0.187171650,-0.207301150,-0.979127200,-0.898029070,-0.891528020,-0.993539770,-0.994682090,-0.994931170,-0.199416450,-0.358642250,-0.664722320
-0.982915040,-0.984417810,-0.931895780,-0.999762740,-0.931954220,-0.932545180,-0.931954220,-0.932545180,-0.993608750,-0.981475800,-0.979401040,-0.999725240,-0.999771080,-0.999781960,-0.930963390,-0.950623680,-0.997013800
-0.992818390,-0.993092380,-0.935389000,-0.999942660,-0.971059630,-0.976284710,-0.971059630,-0.976284710,-0.994867130,-0.992623900,-0.991669070,-0.999936300,-0.999943370,-0.999946300,-0.971213900,-0.971452780,-0.999290220
-0.814708260,-0.878681520,-0.737151550,-0.981526050,-0.508125310,-0.547416840,-0.508125310,-0.547416840,-0.840415280,-0.817408550,-0.870396060,-0.979564980,-0.981703470,-0.981976420,-0.533868720,-0.569719460,-0.875234560
-0.758392830,-0.774118170,-0.737151550,-0.949449070,-0.490554810,-0.522918400,-0.490554810,-0.522918400,-0.856325150,-0.739547170,-0.752931070,-0.961812530,-0.968244830,-0.969096600,-0.488147600,-0.566213640,-0.866369460
-0.808637780,-0.806212970,-0.916063760,-0.966993500,-0.484510970,-0.470323620,-0.484510970,-0.470323620,-0.928828640,-0.794201340,-0.772293160,-0.975052030,-0.979664770,-0.980678330,-0.478114040,-0.659077760,-0.863229700
-0.956503330,-0.962005940,-0.916063760,-0.998735380,-0.893619990,-0.914354500,-0.893619990,-0.914354500,-0.988678360,-0.952358540,-0.948456120,-0.998484840,-0.998773500,-0.998852390,-0.902626030,-0.901326790,-0.993312430
-0.977374490,-0.977630600,-0.916825270,-0.999613340,-0.956608400,-0.961457870,-0.956608400,-0.961457870,-0.994707990,-0.974984000,-0.972264630,-0.999537610,-0.999620880,-0.999643060,-0.956008660,-0.957237040,-0.998625510
-0.993856040,-0.993878000,-0.941617100,-0.999946250,-0.995501570,-0.995343490,-0.995501570,-0.995343490,-0.997576500,-0.992820510,-0.990986710,-0.999937910,-0.999950280,-0.999953660,-0.994282670,-0.994718720,-0.999943980
-0.996075940,-0.996286870,-0.941617100,-0.999975140,-0.999065310,-0.999111840,-0.999065310,-0.999111840,-0.997259910,-0.995940840,-0.994747000,-0.999970690,-0.999976310,-0.999976090,-0.999143690,-0.998799100,-0.999989660
-0.995577330,-0.996238370,-0.938311510,-0.999971400,-0.995594200,-0.996353460,-0.995594200,-0.996353460,-0.996081610,-0.995608960,-0.994847220,-0.999971110,-0.999974340,-0.999972050,-0.994733440,-0.992946160,-0.999945420
-0.979953580,-0.980178780,-0.939636930,-0.999385220,-0.945947160,-0.954597780,-0.945947160,-0.954597780,-0.982625580,-0.978452610,-0.975670810,-0.999657220,-0.999715500,-0.999714510,-0.953626590,-0.943191240,-0.998002380
-0.990782940,-0.992497870,-0.939636930,-0.999914430,-0.947679860,-0.948996360,-0.947679860,-0.948996360,-0.993648040,-0.991108460,-0.993140260,-0.999920540,-0.999925850,-0.999920480,-0.944883850,-0.958527900,-0.998111600
-0.995468040,-0.995977510,-0.939788770,-0.999967630,-0.995774260,-0.996029270,-0.995774260,-0.996029270,-0.995982350,-0.995923300,-0.997176310,-0.999980780,-0.999974250,-0.999971040,-0.995386820,-0.993993870,-0.999948060
-0.994390290,-0.995050230,-0.939788770,-0.999960490,-0.993875500,-0.994775000,-0.993875500,-0.994775000,-0.994606390,-0.995251850,-0.997349070,-0.999969660,-0.999963450,-0.999963430,-0.994098280,-0.992510460,-0.999918960
-0.995505800,-0.995706390,-0.940120220,-0.999967530,-0.992812050,-0.992678010,-0.992812050,-0.992678010,-0.993889520,-0.996131170,-0.996854390,-0.999973750,-0.999972910,-0.999974510,-0.992714440,-0.991857340,-0.999901010
-0.995018770,-0.994817640,-0.941715410,-0.999966230,-0.993240990,-0.994009370,-0.993240990,-0.994009370,-0.994095510,-0.994916360,-0.994596540,-0.999958170,-0.999966250,-0.999968060,-0.993265910,-0.991185650,-0.999908460
-0.994744890,-0.994418700,-0.941715410,-0.999963880,-0.994026310,-0.995008110,-0.994026310,-0.995008110,-0.996299200,-0.994990400,-0.993742300,-0.999963930,-0.999964740,-0.999966930,-0.993491540,-0.991459240,-0.999921420
-0.995876400,-0.996141390,-0.942012000,-0.999970550,-0.997674650,-0.997794670,-0.997674650,-0.997794670,-0.995513530,-0.996492810,-0.997969960,-0.999987860,-0.999981360,-0.999979020,-0.996813860,-0.996027340,-0.999973450
-0.996646020,-0.996949780,-0.943243100,-0.999980270,-0.998256040,-0.998433480,-0.998256040,-0.998433480,-0.996068960,-0.997168990,-0.998113570,-0.999989690,-0.999985470,-0.999985800,-0.998387570,-0.998106810,-0.999980710
-0.996428430,-0.996737750,-0.938572570,-0.999978760,-0.996538210,-0.996320570,-0.996538210,-0.996320570,-0.996410870,-0.997236150,-0.997892410,-0.999985150,-0.999984590,-0.999984050,-0.997159800,-0.995689650,-0.999958700
-0.995884540,-0.996543030,-0.938572570,-0.999971670,-0.994907700,-0.994609380,-0.994907700,-0.994609380,-0.993724500,-0.996416870,-0.998230490,-0.999981380,-0.999980770,-0.999976190,-0.994786880,-0.993548180,-0.999935190
-0.995848540,-0.996101170,-0.940683730,-0.999973430,-0.994867960,-0.994906850,-0.994867960,-0.994906850,-0.996260050,-0.996045300,-0.995896780,-0.999978370,-0.999978660,-0.999975410,-0.993656150,-0.994002800,-0.999934610
-0.995729830,-0.996104250,-0.940683730,-0.999972560,-0.995368610,-0.995254200,-0.995368610,-0.995254200,-0.996852780,-0.997433280,-0.998032530,-0.999985290,-0.999980220,-0.999979680,-0.994734860,-0.993292070,-0.999942050
-0.914811150,-0.917695890,-0.785103980,-0.992837170,-0.831696090,-0.850645070,-0.831696090,-0.850645070,-0.975402570,-0.910374890,-0.906775360,-0.995483340,-0.995810740,-0.996024080,-0.836196310,-0.847401120,-0.984264860
-0.984882590,-0.987984540,-0.920051190,-0.999821450,-0.978470450,-0.982005510,-0.978470450,-0.982005510,-0.994368360,-0.983894090,-0.982523340,-0.999771610,-0.999807670,-0.999818600,-0.978484450,-0.979961460,-0.999550960
-0.994194600,-0.994901150,-0.940163950,-0.999958470,-0.996097380,-0.996106250,-0.996097380,-0.996106250,-0.996825810,-0.994362990,-0.994919860,-0.999964220,-0.999957030,-0.999959780,-0.996777220,-0.996327870,-0.999952650
-0.996135350,-0.996393330,-0.940773170,-0.999975610,-0.998705350,-0.998212430,-0.998705350,-0.998212430,-0.997494580,-0.996234960,-0.995812490,-0.999991400,-0.999976740,-0.999977830,-0.998449420,-0.999068700,-0.999985930
-0.996775440,-0.997166870,-0.942672660,-0.999981220,-0.998273590,-0.998017540,-0.998273590,-0.998017540,-0.997415830,-0.996821630,-0.997771020,-0.999991110,-0.999982020,-0.999982900,-0.998282950,-0.997751920,-0.999980900
-0.994928120,-0.995586360,-0.938974070,-0.999965760,-0.995872940,-0.996032950,-0.995872940,-0.996032950,-0.994329670,-0.994922650,-0.994528460,-0.999992550,-0.999968430,-0.999967940,-0.996508870,-0.995008520,-0.999949110
-0.994425400,-0.994938790,-0.938974070,-0.999960950,-0.996333270,-0.996445800,-0.996333270,-0.996445800,-0.993503480,-0.994497390,-0.993533200,-0.999989800,-0.999964080,-0.999962940,-0.996299330,-0.995165170,-0.999955960
-0.996474930,-0.997294910,-0.939452640,-0.999977740,-0.994724580,-0.995838650,-0.994724580,-0.995838650,-0.993552900,-0.996815730,-0.997496010,-0.999992260,-0.999979720,-0.999979990,-0.995335040,-0.992799300,-0.999932430
-0.996287110,-0.997254640,-0.938449140,-0.999974000,-0.993890220,-0.994884390,-0.993890220,-0.994884390,-0.993226290,-0.996749390,-0.997949420,-0.999991140,-0.999977910,-0.999978860,-0.994352380,-0.991787360,-0.999919210
-0.994788110,-0.995889860,-0.933458510,-0.999964360,-0.995796840,-0.995560740,-0.995796840,-0.995560740,-0.994687830,-0.995641170,-0.997599910,-0.999979260,-0.999968050,-0.999967190,-0.997451770,-0.995065290,-0.999947970
-0.995510630,-0.996150340,-0.933458510,-0.999970540,-0.997011930,-0.997092650,-0.997011930,-0.997092650,-0.994357820,-0.995776760,-0.995299890,-0.999993300,-0.999973970,-0.999972870,-0.997296750,-0.996660190,-0.999965080
-0.996143150,-0.996375020,-0.939881390,-0.999976460,-0.998682380,-0.998572250,-0.998682380,-0.998572250,-0.995342120,-0.996580880,-0.997466150,-0.999998110,-0.999980540,-0.999977540,-0.998652200,-0.998043860,-0.999985440
-0.995236830,-0.995514680,-0.939221310,-0.999968020,-0.998779040,-0.998190810,-0.998779040,-0.998190810,-0.994868830,-0.996098440,-0.996654390,-0.999992250,-0.999978130,-0.999972400,-0.998639470,-0.998238850,-0.999986560
-0.661293610,-0.693948130,-0.891283560,-0.928115170,-0.417262790,-0.520457570,-0.417262790,-0.520457570,-0.914744380,-0.658253240,-0.667952960,-0.926066410,-0.937817190,-0.941127090,-0.475761960,-0.462477200,-0.825966300
-0.958596480,-0.956854960,-0.891283560,-0.998180230,-0.921888640,-0.920127790,-0.921888640,-0.920127790,-0.989896410,-0.953116510,-0.946878800,-0.998677510,-0.998881480,-0.998942040,-0.914799670,-0.945522870,-0.996183790
-0.633135360,-0.623804300,-0.925207980,-0.891900400,0.064073400,0.075466840,0.064073400,0.075466840,-0.790721540,-0.597924080,-0.589863220,-0.909014270,-0.924863950,-0.929691410,0.085678960,-0.225443940,-0.428830750
-0.637325290,-0.643642190,-0.878148850,-0.879380300,-0.126678400,-0.157320770,-0.126678400,-0.157320770,-0.842447750,-0.593623410,-0.553751980,-0.910058760,-0.926198370,-0.930903250,-0.111080420,-0.323050950,-0.613670670
-0.803903350,-0.826889690,-0.830560660,-0.979089060,-0.778050100,-0.806268380,-0.778050100,-0.806268380,-0.959644210,-0.795287660,-0.800841040,-0.974102900,-0.978613240,-0.979730910,-0.803751550,-0.800477390,-0.973347800
-0.755994090,-0.767536600,-0.717081110,-0.969243510,-0.700075590,-0.771513050,-0.700075590,-0.771513050,-0.796862640,-0.747737720,-0.788210940,-0.961393750,-0.968433300,-0.969572430,-0.736902310,-0.702487760,-0.952419140
-0.599391820,-0.664107770,-0.717081110,-0.836437550,0.307881510,0.146884830,0.307881510,0.146884830,-0.685793310,-0.590777180,-0.568168830,-0.906705980,-0.917861910,-0.918606600,0.280696570,0.114472390,-0.140187290
-0.596410470,-0.631819500,-0.866296170,-0.855449320,-0.040902740,-0.188377230,-0.040902740,-0.188377230,-0.636856980,-0.591637890,-0.593196840,-0.906420420,-0.915329710,-0.916347080,-0.102780220,-0.043057930,-0.535009820
-0.919666060,-0.937986090,-0.866296170,-0.996366850,-0.053417620,-0.046515800,-0.053417620,-0.046515800,-0.936091760,-0.925607660,-0.949683340,-0.997252700,-0.996826110,-0.996403190,-0.026812390,-0.291368960,-0.546934760
-0.977395150,-0.978438060,-0.920485850,-0.999648770,-0.749968900,-0.812813610,-0.749968900,-0.812813610,-0.983389270,-0.977881260,-0.979412850,-0.999642700,-0.999691910,-0.999656560,-0.771568880,-0.771489330,-0.966504770
-0.985693130,-0.987394380,-0.929942930,-0.999820900,-0.913486820,-0.914881440,-0.913486820,-0.914881440,-0.988469450,-0.987560860,-0.989112910,-0.999903690,-0.999896110,-0.999848090,-0.911273730,-0.931446180,-0.995413450
-0.995494580,-0.995801910,-0.937754060,-0.999959070,-0.990139600,-0.991382370,-0.990139600,-0.991382370,-0.996316410,-0.996532590,-0.998090620,-0.999979080,-0.999977580,-0.999974340,-0.989490700,-0.988114020,-0.999851300
-0.994580090,-0.995237160,-0.937754060,-0.999955490,-0.992113270,-0.992657550,-0.992113270,-0.992657550,-0.995539770,-0.995796690,-0.996563730,-0.999970280,-0.999969850,-0.999966490,-0.991511320,-0.992074970,-0.999888730
-0.993125300,-0.993588850,-0.936510220,-0.999943150,-0.995198650,-0.994700550,-0.995198650,-0.994700550,-0.993577440,-0.993908790,-0.995726660,-0.999976730,-0.999960590,-0.999956040,-0.995670970,-0.994866910,-0.999939470
-0.328280190,-0.404874950,-0.154731000,-0.773064930,-0.237980680,-0.290458910,-0.237980680,-0.290458910,-0.286217650,-0.356707010,-0.597352280,-0.843749960,-0.789833200,-0.771637380,-0.399582950,-0.237471090,-0.704873630
-0.229206890,-0.276764080,-0.154731000,-0.701588830,-0.213390310,-0.266052000,-0.213390310,-0.266052000,-0.367077340,-0.262197270,-0.470685400,-0.755835080,-0.714848660,-0.700149090,-0.423030030,-0.199370510,-0.685752760
-0.275157860,-0.341341090,-0.175559040,-0.735900960,-0.257571100,-0.321224990,-0.257571100,-0.321224990,-0.422450520,-0.293522340,-0.424167690,-0.755803110,-0.744996520,-0.738790640,-0.436858340,-0.246249700,-0.719659840
-0.229923540,-0.282882140,-0.152772820,-0.701363800,-0.195114530,-0.268500210,-0.195114530,-0.268500210,-0.347277200,-0.263125570,-0.415990950,-0.733220620,-0.720111850,-0.706883620,-0.376215270,-0.187847690,-0.671153400
-0.226576920,-0.239525930,-0.152772820,-0.699655810,-0.211025360,-0.287102810,-0.211025360,-0.287102810,-0.296219670,-0.226802270,-0.336935100,-0.704613790,-0.707532980,-0.699398010,-0.387859630,-0.227375990,-0.683914060
-0.224536990,-0.250624070,-0.073476090,-0.697980220,-0.237767220,-0.315371690,-0.237767220,-0.315371690,-0.369650200,-0.199970710,-0.324928730,-0.657362260,-0.687303960,-0.696345020,-0.378172160,-0.241951390,-0.704713390
-0.233955670,-0.282959010,-0.073476090,-0.704945880,-0.234185250,-0.306373250,-0.234185250,-0.306373250,-0.237230040,-0.263476930,-0.496279880,-0.724436010,-0.726143890,-0.710838600,-0.406102270,-0.207919030,-0.701963450
-0.247086640,-0.304682990,-0.209290890,-0.714916850,-0.230846340,-0.297110740,-0.230846340,-0.297110740,-0.161293010,-0.271723760,-0.608865450,-0.796629000,-0.767796640,-0.721112420,-0.427570930,-0.236587680,-0.699399640
-0.353098600,-0.395273740,-0.290397160,-0.789177200,-0.320738990,-0.378022380,-0.320738990,-0.378022380,-0.415839060,-0.386570780,-0.560528930,-0.836988940,-0.792105450,-0.789882740,-0.463755380,-0.261770040,-0.764748090
-0.262941830,-0.309890240,-0.068582610,-0.727085130,-0.242234870,-0.312883240,-0.242234870,-0.312883240,-0.418284430,-0.273649080,-0.510113380,-0.749157840,-0.736320430,-0.726603440,-0.408345850,-0.211691190,-0.708082640
-0.260704900,-0.316775710,-0.068582610,-0.724384440,-0.259042600,-0.349640220,-0.259042600,-0.349640220,-0.403786790,-0.283723780,-0.424377730,-0.739393890,-0.734590390,-0.729377770,-0.395485410,-0.281037800,-0.720726600
-0.239029850,-0.282545890,-0.091285180,-0.709022660,-0.253050030,-0.338310100,-0.253050030,-0.338310100,-0.392415400,-0.267590100,-0.327808470,-0.739166820,-0.728170030,-0.714188540,-0.432465400,-0.263516460,-0.715988170
-0.200974150,-0.243146900,-0.091285180,-0.679553880,-0.212788560,-0.288304790,-0.212788560,-0.288304790,-0.438998800,-0.202420930,-0.290602020,-0.697247710,-0.685706910,-0.679032190,-0.372146060,-0.212000140,-0.685303910
-0.168656260,-0.205133660,-0.000818420,-0.653117500,-0.142998310,-0.239224060,-0.142998310,-0.239224060,-0.409914380,-0.143264790,-0.258561180,-0.620913620,-0.642579670,-0.648712890,-0.316897230,-0.106591880,-0.627778320
-0.208424570,-0.245603930,-0.000818420,-0.684291250,-0.155474090,-0.246924080,-0.155474090,-0.246924080,-0.230784910,-0.206270660,-0.400833920,-0.694706700,-0.692665810,-0.685575330,-0.346410000,-0.140251960,-0.638443080
-0.220544340,-0.272370380,-0.074992300,-0.694363820,-0.224992790,-0.286938110,-0.224992790,-0.286938110,-0.254930900,-0.254565650,-0.436948340,-0.739636430,-0.733787670,-0.696244400,-0.404516840,-0.261494510,-0.694746930
-0.205516180,-0.269889850,-0.074992300,-0.682368740,-0.207922970,-0.285293850,-0.207922970,-0.285293850,-0.219868460,-0.223924650,-0.391005850,-0.758449480,-0.735004210,-0.681042530,-0.388316320,-0.275166160,-0.681374460
-0.248645320,-0.306978720,-0.114953390,-0.715960310,-0.208060550,-0.282364810,-0.208060550,-0.282364810,-0.137067290,-0.293129490,-0.535209740,-0.789623690,-0.757825810,-0.718150950,-0.388956140,-0.198573230,-0.681559320
-0.303125480,-0.356617540,-0.178066780,-0.754838720,-0.240022920,-0.293705960,-0.240022920,-0.293705960,-0.129721550,-0.339973740,-0.647357090,-0.838072500,-0.805570940,-0.754100860,-0.418300270,-0.323155940,-0.706428420
-0.363237520,-0.425624550,-0.278328420,-0.795896910,-0.266273910,-0.310705640,-0.266273910,-0.310705640,-0.287144820,-0.440571160,-0.638446730,-0.870630340,-0.840831740,-0.802047650,-0.422259680,-0.259353420,-0.726107000
-0.183444420,-0.249080190,0.032522050,-0.665410950,-0.203625260,-0.253246150,-0.203625260,-0.253246150,-0.268936890,-0.201562900,-0.348852370,-0.721763550,-0.673999640,-0.665233850,-0.451302480,-0.223499390,-0.677785850
-0.111717370,-0.158887110,0.032522050,-0.603769050,-0.183305200,-0.250838210,-0.183305200,-0.250838210,-0.259782510,-0.140573120,-0.283744590,-0.632890710,-0.612523950,-0.607780300,-0.404324360,-0.229031250,-0.661479760
-0.139370300,-0.172150780,0.022736870,-0.628492210,-0.240871740,-0.312130000,-0.240871740,-0.312130000,-0.316376310,-0.154684070,-0.315191080,-0.672526090,-0.632046440,-0.626923400,-0.420865580,-0.262397800,-0.706980600
-0.171238880,-0.217560050,0.022736870,-0.655341930,-0.163458060,-0.279682640,-0.163458060,-0.279682640,-0.210864100,-0.200368710,-0.259688480,-0.681532570,-0.681447100,-0.654402060,-0.367576950,-0.200027660,-0.645168190
-0.237225300,-0.286785020,-0.066363690,-0.707696560,-0.135501000,-0.252998010,-0.135501000,-0.252998010,-0.297935020,-0.241885910,-0.290594340,-0.715723760,-0.721733850,-0.707351670,-0.311925810,-0.154318340,-0.621337490
-0.251461600,-0.285022980,-0.158517260,-0.717240100,-0.121116330,-0.202222800,-0.121116330,-0.202222800,-0.244554260,-0.272283510,-0.459019720,-0.736889440,-0.732146670,-0.718990460,-0.332263610,-0.144520730,-0.608590740
-0.230043560,-0.272992430,-0.110010580,-0.702241820,-0.157423200,-0.239440080,-0.157423200,-0.239440080,-0.332814780,-0.253568820,-0.498728740,-0.716414100,-0.712395100,-0.700582130,-0.351980530,-0.191298450,-0.640070680
-0.198107320,-0.246645010,-0.019153480,-0.677177310,-0.225196700,-0.290031630,-0.225196700,-0.290031630,-0.274326880,-0.208988100,-0.435283060,-0.697168600,-0.681390960,-0.679527000,-0.380483120,-0.234335240,-0.695017380
-0.198699790,-0.253267470,-0.019153480,-0.677553160,-0.159659050,-0.228395590,-0.159659050,-0.228395590,-0.203291040,-0.209450910,-0.448163740,-0.721092020,-0.684541330,-0.680273030,-0.357139290,-0.179190340,-0.641910680
-0.246964400,-0.299526150,-0.085914530,-0.714092770,-0.186370600,-0.276518130,-0.186370600,-0.276518130,-0.226183280,-0.283635840,-0.414140600,-0.750313350,-0.734712430,-0.719137650,-0.387676100,-0.202961330,-0.664104420
-0.273984500,-0.313440030,-0.213047220,-0.735152690,-0.259657230,-0.343526880,-0.259657230,-0.343526880,-0.391121580,-0.288447040,-0.399677790,-0.763321530,-0.754803340,-0.735820150,-0.407622960,-0.226817430,-0.721198300
-0.293967290,-0.335073410,-0.198842180,-0.748848780,-0.249116250,-0.309269110,-0.249116250,-0.309269110,-0.280920520,-0.352027400,-0.587367800,-0.801146850,-0.780265580,-0.754462510,-0.413054870,-0.275383640,-0.713303060
-0.312237170,-0.364687870,-0.198842180,-0.762152830,-0.253101510,-0.304665000,-0.253101510,-0.304665000,-0.273444320,-0.343972470,-0.636671050,-0.818256030,-0.785835140,-0.766447580,-0.396883830,-0.259874590,-0.716289680
-0.178453780,-0.250507180,0.147870120,-0.661223440,-0.077856580,-0.129261120,-0.077856580,-0.129261120,-0.155728330,-0.195350640,-0.351062610,-0.688125930,-0.661778410,-0.663173860,-0.275297820,-0.056263200,-0.569689290
-0.221792850,-0.275557230,0.032352240,-0.695750360,-0.240417400,-0.323528860,-0.240417400,-0.323528860,-0.324386380,-0.256312430,-0.343708420,-0.728493620,-0.705202870,-0.700076970,-0.437909940,-0.341431170,-0.706539860
-0.252536820,-0.290522840,0.032352240,-0.719324910,-0.279930180,-0.367737540,-0.279930180,-0.367737540,-0.229524330,-0.278618800,-0.345315250,-0.760478760,-0.729557360,-0.724334420,-0.445486660,-0.335602560,-0.735870810
-0.245916920,-0.286012050,-0.003711520,-0.713820570,-0.227775140,-0.321294520,-0.227775140,-0.321294520,-0.286434820,-0.261928260,-0.387672180,-0.746033340,-0.718540160,-0.715386570,-0.390527270,-0.204030650,-0.697015760
-0.220769700,-0.271587680,-0.119485370,-0.694004810,-0.201780480,-0.288863600,-0.201780480,-0.288863600,-0.287071790,-0.236331300,-0.496525060,-0.711280830,-0.707973020,-0.695523450,-0.399870270,-0.166750480,-0.676350550
-0.215309260,-0.253227970,-0.119485370,-0.690754100,-0.248422360,-0.303752790,-0.248422360,-0.303752790,-0.199560670,-0.240922680,-0.503408330,-0.744307700,-0.714334430,-0.691680620,-0.406527130,-0.247122370,-0.712801280
